werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmBM&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmBi&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmBv&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmC5&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmCH&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmCT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmCd&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmCp&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmC_&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmD7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmDJ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmDV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmDd&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmDz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmE4&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmEG&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmEO&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmEZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmEh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmEs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmF1&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmF9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmFK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmFV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmFf&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmFq&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmG1&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmGA&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmGL&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmGp&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmGz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmH8&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmHK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmHT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmHh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmHs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmI0&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmIB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmIN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmIW&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmIh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmIu&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmJ0&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmJC&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmJK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmJV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmJi&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmJt&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmK2&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmKF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmKN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmKY&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmKj&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmKr&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmL0&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmLF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmLN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmLY&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmLl&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmLu&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmM7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmMM&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmMY&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmMh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmMs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmM-&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmNA&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmNM&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmNV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmNg&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmNs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmN-&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmOA&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmOV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmOg&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "POST /socket.io/?EIO=3&transport=polling&t=Mb7Fm84&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmOo&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmPE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmPQ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmPZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmPm&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmPx&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmQ5&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmQG&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmQT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmQd&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmQo&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmQz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmR7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmRI&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmRV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmRf&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmRq&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmR_&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmS8&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmSL&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmSX&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmSh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmSv&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmT5&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmTE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmTP&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmTb&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmTl&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmTw&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmU5&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmUE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmUS&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmUg&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmUs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmV1&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmVC&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmVK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmVW&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:26] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmVh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmVw&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmW2&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmWE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmWN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmWY&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmWk&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmWu&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmX3&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmXF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmXQ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:27] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmXc&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
