Angle,Distance,Both,Time to Compute,Traveled,Ping
0,1,3,8.730358,17789737.5061311,59.34017734632756
0,0,4,9.520847,17462475.097920515,58.24854744817366
0,2,2,16.16074,17125595.06643557,57.12483661175107
0,0,4,10.462331,18539617.503527936,61.841507791403316
0,0,4,12.296799,18258315.62798179,60.90318572920257
0,1,3,10.661328,19021092.37224168,63.44753509154907
0,1,3,13.952792,18476490.396368336,61.63093842617686
0,0,4,8.607859,18068901.219903104,60.271367268504925
0,0,4,14.167272,17822907.429089066,59.450820300458346
0,1,3,11.287319,17716821.095127363,59.096954378089364
0,0,4,8.291355,18499899.256530285,61.70902197929318
0,0,4,8.420373,17437707.61875312,58.1659320298344
0,1,3,10.291332,17734999.04698478,59.15758949913263
0,1,3,8.704859,17259354.920426697,57.571011461431496
0,1,3,14.757262,17246487.539015416,57.528090496764925
0,2,2,8.056376,17590163.612724587,58.67447049009328
0,0,4,8.81735,17270524.811921995,57.608270209180965
0,1,3,12.767294,17839421.325607646,59.505904730329995
0,1,3,8.887345,17819727.49263008,59.44021317411029
0,1,3,12.775293,17984578.13033344,59.99009571586231
0,0,4,8.78436,18626865.854770537,62.13253696674254
0,0,4,11.156322,18205066.093759995,60.72556440099345
0,1,3,14.265272,17605294.540667996,58.7249418333195
0,1,3,13.05129,17561776.942783225,58.5797827507148
0,0,4,9.094354,17497557.48123101,58.36556968341795
0,1,3,9.206346,17642901.026520588,58.85038356842637
0,1,3,11.79381,17944499.706115086,59.85640848185681
0,1,3,9.385849,17955069.886786312,59.89166680960882
1,0,3,8.694359,17241811.773876578,57.51249382298192
0,0,4,8.004371,18773195.19715314,62.62063911692674
0,0,4,9.113851,17532071.618483983,58.48069645382932
0,1,3,10.389832,17364789.557808604,57.92270355798614
0,1,3,13.358793,17354893.90804652,57.88969522317307
0,0,4,10.425317,18295575.638842728,61.027471748130736
0,0,4,11.359817,17220226.232390366,57.44049220634947
0,1,3,9.051853,17929171.822126415,59.805280163975894
0,0,4,9.29985,17309509.82877029,57.738310228761364
1,0,3,16.859729,17714480.631401196,59.08914743138565
0,0,4,11.610813,17627957.025619674,58.800535746702295
0,1,3,13.02229,18423850.419930536,61.45535036388819
0,0,4,10.159338,18070447.24041089,60.276524237857714
0,1,3,9.338848,17581136.41790407,58.64435900916757
0,1,3,11.611813,18110210.639952637,60.40916066264402
0,0,4,9.322351,17315219.713827685,57.75735635531697
0,1,3,9.052355,18293274.160057902,61.01979484119474
0,0,4,12.322802,17934881.181393407,59.82432453668349
0,0,4,10.661839,17643146.960901182,58.85120391722326
0,1,3,8.679861,17516416.106993634,58.428475288229514
0,0,4,15.109741,17980005.117932126,59.9748417883208
0,1,3,9.117853,17425384.36748232,58.124826087959725
0,1,3,11.494315,17055613.29376398,56.89140254337814
0,2,2,9.772344,18335333.856074605,61.1600908865919
0,1,3,10.178353,17525112.5481179,58.45748349357363
0,1,3,8.324864,17439144.76548165,58.17072583534807
0,1,3,12.907292,17151616.379530605,57.21163436991425
0,0,4,7.877873,18486549.132646162,61.664490759054196
0,1,3,9.259853,17519616.411582965,58.43915035534772
0,1,3,8.952356,17490076.108095016,58.340614508642
0,0,4,8.271376,18530154.238575272,61.809941737077175
0,1,3,17.003716,17142334.997183926,57.18067501066113
0,1,3,9.173853,17990786.38894663,60.01080423767111
0,1,3,13.041789,17343525.32425069,57.851773709244675
1,0,3,13.324283,18253344.23076381,60.88660293294309
0,0,4,12.668296,17609150.319872104,58.73780332842033
0,0,4,8.736359,17754642.22323519,59.223112082697604
0,1,3,11.348317,18047422.39220856,60.19972161076849
0,1,3,11.056321,17916911.650349498,59.76438463264566
0,0,4,8.968371,17375025.32844289,57.956846413916736
0,0,4,12.93829,17526338.226383403,58.461571916217274
0,1,3,9.30385,17466898.999601692,58.263303995887384
0,1,3,11.708814,17681690.19006382,58.97977029169746
0,0,4,8.684857,16873350.442308605,56.28343910798277
1,1,2,12.271301,17583199.735046275,58.65124149436994
0,2,2,10.051838,17159117.287449624,57.23665470571289
0,1,3,15.306254,17170141.328816663,57.27342694979844
0,0,4,10.452846,17427630.898622293,58.132319709280125
0,0,4,10.523307,17886302.99457154,59.66228514626646
0,0,4,8.659861,17648943.826257613,58.87054017882829
0,0,4,13.739279,18431910.989693027,61.48223753066364
0,1,3,17.206224,17762774.340529304,59.25023790635113
0,2,2,10.296834,17446897.765118487,58.19658705860993
0,1,3,9.534346,17056057.85953667,56.892885455185265
0,0,4,9.26735,19070457.955093887,63.612200952427855
0,1,3,14.12677,18139701.5044114,60.50753159849826
0,0,4,9.089854,17344644.863777395,57.85550809116222
0,2,2,10.868825,17772555.49152116,59.28286431437475
0,0,4,9.350849,17692079.84510962,59.0144264507764
0,1,3,11.712811,17428888.544262566,58.13651476360888
0,1,3,8.574861,17823222.283193108,59.4518705407087
0,0,4,12.209302,17804800.91011445,59.39042345386586
0,0,4,14.085772,18731903.64791492,62.482905333398115
0,1,3,9.091861,17277420.260773923,57.631270950907194
0,0,4,13.372785,18277345.02919151,60.96666097959286
0,0,4,9.352349,18477353.004644185,61.6338157776865
0,1,3,8.998855,17309437.47266142,57.73806887475988
0,1,3,8.329865,17285261.74664586,57.65742733248051
0,1,3,11.496814,17185980.721545584,57.32626147719203
0,0,4,8.788859,17729666.283812273,59.139801315788525
0,0,4,11.738311,18243561.319989562,60.85397065491722
0,1,3,10.694828,17197066.68116164,57.363240258326044
0,1,3,9.499846,17668798.305271104,58.936767592547774
0,2,2,14.287769,17997041.310821522,60.03166841136764
0,1,3,8.549874,17921873.28138258,59.78093485241863
0,2,2,8.681341,17385843.095011298,57.99293059933202
0,0,4,11.973307,16981543.725059737,56.644333055064386
0,0,4,9.054854,17176733.886032585,57.295417353772855
0,2,2,11.797311,17625702.9210425,58.79301686311445
0,1,3,11.501315,17975992.651739564,59.961457641681164
0,0,4,12.625797,18716936.278492104,62.432979562674866
0,1,3,14.191772,18746108.015467644,62.53028600382007
0,0,4,12.878808,18010943.02722242,60.07803954620666
0,1,3,9.721845,17337794.233805135,57.83265684912743
0,0,4,9.495348,17635519.13844426,58.82576024009176
0,0,4,9.392849,18419901.70086043,61.442178854762204
0,0,4,8.379364,17494065.43988511,58.353921487220845
0,1,3,8.261866,17411384.5697194,58.07812778891074
0,1,3,9.918338,19235216.75938275,64.16177717087967
0,0,4,8.784858,17400213.681729477,58.04086571721297
0,0,4,12.032812,17879877.523302443,59.64085208102249
0,1,3,18.883198,17155951.49637104,57.22609476327529
0,0,4,13.705777,17388808.628247786,58.00282255350611
0,2,2,11.896307,17560732.964725822,58.576300414730326
0,1,3,10.157339,17196609.427675664,57.36171502486261
0,2,2,12.922293,17114406.948664222,57.087517067688395
0,0,4,9.449348,17871415.99066543,59.61262744605364
0,1,3,12.906293,17896056.294900592,59.694818654478055
0,2,2,15.019755,17471280.143330887,58.27791791842449
0,1,3,10.960323,18348586.84549363,61.204298101129105
0,0,4,7.855374,17834945.923575506,59.49097639593541
0,0,4,11.105323,18465118.054677945,61.593004377261394
0,0,4,9.265352,17179272.777506735,57.303886184203165
0,0,4,9.693844,17652874.67665805,58.88365208448757
0,0,4,9.30485,17225097.12091115,57.45673974168033
0,0,4,8.839357,17418740.843636762,58.102665677607185
1,0,3,15.703247,18102165.867034074,60.38232618846844
0,1,3,15.372752,19338672.54681971,64.5068685344761
0,0,4,11.20632,17383947.71371402,57.98660828781502
0,0,4,8.707859,18200069.108185116,60.70889625116222
1,0,3,8.843858,17509222.99496395,58.404481649011046
0,1,3,9.345347,17660416.974509444,58.90881048224057
0,0,4,14.536768,18303909.14975416,61.055269348586144
0,0,4,8.777858,17881542.99820633,59.64640750735345
0,0,4,8.73687,18635569.689852394,62.16156983567456
0,0,4,15.069256,17687089.430202186,58.997780218332736
0,0,4,10.517331,17546338.21460261,58.528284696405464
0,1,3,12.806789,17497042.92265208,58.36385330073843
0,1,3,16.160747,17766981.07140628,59.26427005023194
0,2,2,13.825276,17217546.46427873,57.43155346203485
0,1,3,9.146353,18185154.596846055,60.65914679602897
0,1,3,8.937356,17525393.381390724,58.4584202525454
0,0,4,15.381752,17251099.858305223,57.54347553797425
0,1,3,8.872857,17027846.852284685,56.79878366347113
0,1,3,8.913357,17228639.093925744,57.46855449199744
0,0,4,8.191868,18394763.875581976,61.35832809476025
0,0,4,14.354267,18595432.171014152,62.02768548323362
0,1,3,8.949856,17444580.44564855,58.18885731283562
0,0,4,11.976806,17333145.218130067,57.817149401951816
0,1,3,8.926356,17150430.46584116,57.207678587619824
0,1,3,16.883228,17503462.363513015,58.38526625070584
0,1,3,9.320851,17099411.36950608,57.037497199416116
0,1,3,12.237802,17560861.91812901,58.57673055698576
0,1,3,9.189351,17048707.14202526,56.86836610066418
0,0,4,13.727277,17821941.031561825,59.44759674526909
0,0,4,9.586846,17205143.13787519,57.39018041826639
0,1,3,11.596311,16818570.368090637,56.100712447849716
0,1,3,12.097304,18824279.352971766,62.791037520209535
0,0,4,8.721359,17623136.06506458,58.78445475313955
0,1,3,8.768856,17549123.3010239,58.537574744789104
0,1,3,12.327302,17488989.661928147,58.336990514291486
0,1,3,14.040773,16957128.2458738,56.562891782286215
0,0,4,14.594765,17371631.26216775,57.945525027380114
0,1,3,14.059272,17624566.64432069,58.78922665192312
0,0,4,17.137724,18069675.04670594,60.27394847689543
0,1,3,8.954356,17870810.4267172,59.61060750213541
0,1,3,11.286318,17846577.348297935,59.52977465282827
0,0,4,9.119853,17161488.299900495,57.24456355199443
0,1,3,9.394849,17180742.58869482,57.30878894662653
0,1,3,8.755359,17433466.881626133,58.15178645331266
0,1,3,9.025353,17682393.59734815,58.98211660585665
0,1,3,12.672295,20240966.738943744,67.51659801253885
0,0,4,9.548847,17504123.202512685,58.38747057235051
0,1,3,16.032744,17781739.453947265,59.313498715749084
0,0,4,9.155852,17346487.291600797,57.86165376890203
0,0,4,13.595796,18884554.013700604,62.99209214824474
0,1,3,11.700306,17099016.018560104,57.03617845060152
0,1,3,12.99129,17751717.64074317,59.213356725504696
0,1,3,14.340788,17596282.672451,58.694881476440486
0,1,3,10.983822,19103291.861619428,63.72172307637863
0,1,3,9.599346,17494251.937548183,58.35454357646739
0,0,4,11.332818,17263307.614061166,57.58419622827722
0,0,4,8.904356,17404596.44518205,58.055485042565756
0,1,3,12.272802,18282812.92812547,60.98489992731995
0,0,4,11.83381,16805197.535964392,56.056105481067846
1,0,3,9.086353,18203295.332635526,60.719657777631085
0,1,3,8.739859,17280578.58977,57.641806002516624
0,1,3,8.959858,17665708.36913414,58.92646067496155
0,1,3,11.496306,16863520.850656107,56.25065111930671
0,1,3,8.929367,17671874.59540227,58.94702899195792
1,0,3,17.099225,18201228.79662348,60.712764555434575
0,2,2,18.524701,17551503.631177973,58.54551467158324
0,1,3,9.306866,17237721.96498689,57.49885168887268
0,0,4,11.206318,18261768.90100482,60.91470460819341
0,1,3,9.949341,17404320.275496505,58.054563839646804
0,1,3,9.385848,17389783.843999878,58.0060755231275
0,1,3,12.920292,17668659.644837905,58.93630507112529
0,2,2,8.910856,17115699.072198924,57.09182712789452
0,1,3,11.839308,18393808.41229677,61.35514101227674
0,1,3,12.166802,17606621.53994208,58.72936822647091
0,1,3,8.730358,17321563.37766431,57.778516540337186
0,0,4,11.356828,17612910.70342174,58.750346617867336
0,2,2,12.291792,17499040.480379317,58.3705164361418
0,2,2,9.250863,16921543.029666953,56.44419227702965
0,1,3,11.08482,18408803.87110179,61.40516047909421
0,1,3,11.419816,18516401.625629216,61.76406795783152
0,0,4,8.624875,17151534.97810592,57.21136284398671
0,1,3,8.830366,17427106.52233308,58.13057057824391
0,1,3,17.199222,17656807.659611754,58.896771103578914
0,1,3,8.297366,18291156.94858521,61.0127325838553
0,1,3,15.317251,17684533.567204013,58.989254776991494
0,0,4,8.407865,17595062.072541185,58.69080999336816
0,2,2,9.667844,17004009.077006046,56.719269403517096
0,1,3,11.931808,19201717.053748228,64.05003418014037
0,0,4,11.521815,17474739.643690858,58.28945756957559
0,1,3,8.921356,17552277.585989214,58.54809630696382
0,1,3,11.597315,17094989.69561264,57.02274808280246
0,1,3,12.776294,18035769.653846912,60.16085225922733
0,2,2,13.1103,16975335.274132937,56.623623891766435
0,0,4,15.220255,17458103.89198249,58.233966674539964
0,1,3,17.010726,17377124.759016655,57.96384936056115
0,0,4,8.974855,17827679.2462295,59.466737369233535
0,0,4,11.596314,18288602.267011985,61.00421108332354
0,0,4,8.841857,18156156.9249892,60.56242097362584
0,0,4,16.701731,17100696.906295884,57.04178528860607
0,0,4,12.207803,17768703.26607795,59.270014673344384
0,1,3,8.968356,17003541.914398473,56.71771111678164
0,0,4,12.852292,18611325.46807732,62.0806998161332
0,2,2,8.563862,18920256.967842422,63.11118438498139
0,1,3,14.079774,17453311.251805633,58.217980147591284
0,1,3,9.078353,17574888.855874255,58.62351938527184
0,0,4,8.869357,17531514.974924672,58.478839690764836
0,2,2,10.698328,17448916.87401038,58.20332208096117
0,0,4,15.781757,16781716.375954174,55.97778076161521
0,0,4,8.495864,17825839.2591471,59.46059983292942
0,1,3,13.416784,19761684.97195434,65.91788611236548
0,1,3,11.530816,17527176.25766293,58.46436728769095
0,0,4,14.292285,17058025.870487876,56.89945003315185
0,2,2,9.025838,18729583.43455826,62.47516593465668
0,1,3,9.622346,17147800.889710136,57.198907265732316
0,1,3,10.452332,17669685.99418733,58.9397286040691
0,0,4,13.190788,18579936.259027526,61.97599668427789
0,1,3,8.881856,17849087.50224167,59.53814762517463
0,0,4,13.15279,17411194.72716692,58.077494542314035
0,1,3,13.037275,17974832.608193707,59.957588152897706
0,0,4,11.197321,18669251.18202255,62.273919201030694
0,1,3,9.033354,17730068.997309353,59.14114462343026
0,0,4,13.08979,16843104.754386093,56.182550352054534
0,1,3,9.224351,17035115.90542724,56.82303061497731
0,0,4,9.558322,17322324.430510964,57.781055139396045
0,0,4,14.008273,17288506.70668607,57.66825135415038
0,1,3,11.878308,17860636.188092805,59.57666989489824
0,0,4,13.69628,17688969.604412008,59.00405180446571
0,1,3,8.688358,18476293.37093193,61.63028122005822
0,0,4,12.037807,19077347.927936733,63.635183428153816
0,1,4,16.337737,17357994.888578407,57.90003898089552
0,0,4,15.661251,18293436.961195,61.0203378873383
0,0,4,9.034854,18070545.221120693,60.276851066328014
0,1,3,11.509815,18243175.998388823,60.85268536039754
0,1,3,11.908308,17782519.234654132,59.316099784225834
0,1,3,9.30335,18124533.201299056,60.45693558512712
0,0,4,13.238288,17452632.870695487,58.21571731176413
0,0,4,14.280271,18184486.407797996,60.656917957261726
0,0,4,11.778311,17062050.745272443,56.912875570399414
1,1,2,11.451316,19094589.467336506,63.69269501343458
0,2,2,11.447815,17336659.892238695,57.82887309291964
0,1,3,13.134785,18363857.01906283,61.25523391777019
0,0,4,8.704859,18465188.807335485,61.59324038272492
0,0,4,9.192851,17531752.04862785,58.479630483523074
0,0,4,9.074354,18171484.272762526,60.613547502884884
0,1,3,18.790193,16888207.132370662,56.332995692095274
0,1,3,8.486863,17513176.142595682,58.417667930228646
0,0,4,9.074852,18541890.840529423,61.84909082745372
0,1,3,9.516846,18561354.45134989,61.91401444521303
0,0,4,9.27235,17044533.51123452,56.85444436678726
0,0,4,13.777777,18580309.77298529,61.977242592739856
0,2,2,13.332285,18420815.909671325,61.44522832713084
0,1,3,11.490815,17644733.73434818,58.8564968237499
0,0,4,11.371816,17657799.693126295,58.90008017121783
0,1,3,14.483267,18179449.399443403,60.64011630580658
0,0,4,14.747262,17784894.278383326,59.32402207740453
0,0,4,15.065757,17198648.88537454,57.3685179235282
0,0,4,12.922791,17435802.738699827,58.15957803387764
0,1,3,12.100822,17464627.7798256,58.25572802214076
0,1,3,9.048854,17208171.85359557,57.4002831265226
1,1,2,13.878275,17699589.754740827,59.03947681305505
0,1,3,9.557849,18094057.02721142,60.355278010102495
0,1,3,9.063854,18134739.124978635,60.490978882332634
0,0,4,9.207851,17128397.191561684,57.13418349513666
0,0,4,11.439815,18106716.366592113,60.397505021247476
0,0,4,13.529282,17319833.45442565,57.77274613750004
0,0,4,9.212851,17878348.902855042,59.63575315202409
0,1,3,9.858843,17690219.267789364,59.00822023283122
0,1,3,9.14235,17738368.45081903,59.16882862062089
1,0,3,8.973858,18133132.771057043,60.48562066237265
0,0,4,9.139851,18069966.78895321,60.27492162428934
0,0,4,13.103288,17293346.92541471,57.684396586065894
0,2,2,12.570296,17177255.63048976,57.297157705962285
0,1,3,13.435284,17932630.75148341,59.816817910466064
0,0,4,14.400767,17940655.011812575,59.843583962007955
0,0,4,12.840293,17237306.805072255,57.49746686445057
0,1,3,15.299765,18010389.320291355,60.07619257867968
0,1,3,9.358847,17428267.113093704,58.13444189233936
0,1,3,11.88631,18032700.78534037,60.150615615692374
0,0,4,12.897804,17072890.898828473,56.94903443076791
0,0,4,11.839295,18347532.28646662,61.20078047082887
0,1,3,8.435864,17311851.2450681,57.746120352902075
0,1,3,9.118853,16985042.278043013,56.656002971745934
0,1,3,8.66586,17126561.998846486,57.12806195112023
0,0,4,11.229319,17487107.389066916,58.33071192781087
0,1,3,13.515283,18309979.093583837,61.07551650193572
0,1,3,12.437301,18367802.822625376,61.26839570180971
1,0,3,9.498345,17305359.401500266,57.72446589349889
0,1,3,8.801857,17907074.572400536,59.731571672372354
0,0,4,8.895364,17030354.943464283,56.8071497551769
0,1,3,9.223351,17956597.315549355,59.89676176357605
0,0,4,18.491701,17866268.577830654,59.59545752489066
0,0,4,16.414233,17347566.25520697,57.86525280411649
0,2,2,10.925323,18172552.73429637,60.61711150695657
0,1,3,9.848343,18243252.82571211,60.85294162876504
0,1,3,10.041839,17001253.90064146,56.71007912434414
0,1,3,13.782795,18324271.634889256,61.12319128834001
0,1,3,12.809275,16887462.612338305,56.330512240569206
0,0,4,11.78731,17352256.748547602,57.88089860589288
0,1,3,12.239798,18342285.621745676,61.18327948100761
0,0,4,10.818826,17363176.855641153,57.91732416255716
0,1,3,8.723359,16798380.76461531,56.033367179243854
0,1,3,8.628361,17481034.251498334,58.310454121294946
0,1,3,17.240723,17183184.187302478,57.31693324298487
0,1,3,13.592282,18022560.02616461,60.11678968387587
1,1,2,11.82081,18190245.903358154,60.67612956664311
0,1,3,12.356813,17836850.656847965,59.497329902284015
0,1,3,9.944839,17308336.72261569,57.73439716780494
0,0,4,8.975354,18066445.578170594,60.26317612932393
0,2,2,9.672344,17530261.203751735,58.47465756026808
0,0,4,8.982353,17787784.658853248,59.333663348931125
0,0,4,9.056354,17912722.8122054,59.75041217249776
0,0,4,8.881373,18315224.115228858,61.093012011045595
